writer_id,line_id,Text
0,a05-022-01-02__12_the,the
0,a05-022-01-05__12_modern,modern
0,a05-022-02-00__12_arms,arms
0,a05-022-02-01__12_require,require
0,a05-022-02-02__12_and,and
0,a05-022-02-03__12_to,to
0,a05-022-02-04__12_enable,enable
0,a05-022-02-05__12_each,each
0,a05-022-02-06__12_man,man
0,a05-022-02-07__12_to,to
0,a05-022-03-00__12_serve,serve
0,a05-022-03-01__12_at,at
0,a05-022-03-02__12_least,least
0,a05-022-03-04__12_year,year
0,a05-022-03-07__12_There,There
0,a05-022-03-08__12_is,is
0,a05-022-04-00__12_no,no
0,a05-022-04-01__12_truth,truth
0,a05-022-04-02__12_in,in
0,a05-022-04-04__12_that,that
0,a05-022-05-00__12_is,is
0,a05-022-05-01__12_at,at
0,a05-022-05-02__12_odds,odds
0,a05-022-05-03__12_with,with
0,a05-022-05-04__12_the,the
0,a05-022-05-05__12_Service,Service
0,a05-022-05-06__12_chiefs,chiefs
0,a05-022-05-07__12_over,over
0,a05-022-06-00__12_the,the
0,a05-022-06-02__12_to,to
0,a05-022-06-04__12_with,with
0,a05-022-07-00__12_Service,Service
0,a05-022-07-02__12_or,or
0,a05-022-07-03__12_over,over
0,a05-022-07-04__12_any,any
0,a05-022-07-05__12_other,other
0,a05-022-07-06__12_aspect,aspect
0,a05-022-07-07__12_of,of
0,a05-022-08-00__12_defence,defence
0,a05-022-08-01__12_policy,policy
336,g06-042e-00-00__71_Nor,Nor
336,g06-042e-00-01__71_is,is
336,g06-042e-00-02__71_this,this
336,g06-042e-00-03__71_to,to
336,g06-042e-00-04__71_be,be
336,g06-042e-00-06__71_at,at
336,g06-042e-00-08__71_for,for
336,g06-042e-00-09__71_even,even
336,g06-042e-00-10__71_today,today
336,g06-042e-00-12__71_in,in
336,g06-042e-00-13__71_the,the
336,g06-042e-01-02__71_no,no
336,g06-042e-01-03__71_cure,cure
336,g06-042e-01-04__71_has,has
336,g06-042e-01-05__71_been,been
336,g06-042e-01-06__71_found,found
336,g06-042e-01-07__71_for,for
336,g06-042e-01-08__71_the,the
336,g06-042e-02-02__71_As,As
336,g06-042e-02-03__71_early,early
336,g06-042e-02-04__71_as,as
336,g06-042e-02-07__71_when,when
336,g06-042e-03-00__71_himself,himself
336,g06-042e-03-01__71_to,to
336,g06-042e-03-02__71_be,be
336,g06-042e-03-03__71_on,on
336,g06-042e-03-04__71_the,the
336,g06-042e-03-05__71_point,point
336,g06-042e-03-06__71_of,of
336,g06-042e-03-07__71_death,death
336,g06-042e-03-09__71_the,the
336,g06-042e-03-10__71_new,new
336,g06-042e-03-11__71_German,German
336,g06-042e-04-01__71_method,method
336,g06-042e-04-02__71_known,known
336,g06-042e-04-03__71_as,as
336,g06-042e-04-05__71_had,had
336,g06-042e-04-06__71_been,been
336,g06-042e-05-00__71_brought,brought
336,g06-042e-05-01__71_to,to
336,g06-042e-05-02__71_his,his
336,g06-042e-05-03__71_notice,notice
83,a06-114-00-00__72_If,If
83,a06-114-00-01__72_we,we
83,a06-114-00-02__72_joined,joined
83,a06-114-00-03__72_the,the
83,a06-114-00-04__72_Common,Common
83,a06-114-00-05__72_Market,Market
83,a06-114-00-07__72_our,our
83,a06-114-01-00__72_food,food
83,a06-114-01-02__72_would,would
83,a06-114-01-04__72_be,be
83,a06-114-02-01__72_by,by
83,a06-114-02-03__72_system,system
83,a06-114-02-04__72_of,of
83,a06-114-02-05__72_tariffs,tariffs
83,a06-114-02-07__72_That,That
83,a06-114-03-00__72_will,will
83,a06-114-03-01__72_mean,mean
83,a06-114-03-03__72_rise,rise
83,a06-114-03-04__72_in,in
83,a06-114-03-05__72_the,the
83,a06-114-03-06__72_cost,cost
83,a06-114-03-07__72_of,of
83,a06-114-03-08__72_living,living
83,a06-114-04-01__72_or,or
83,a06-114-04-02__72_no,no
83,a06-114-04-04__72_YOU,YOU
83,a06-114-04-05__72_are,are
83,a06-114-05-01__72_more,more
83,a06-114-05-02__72_as,as
83,a06-114-05-03__72_the,the
83,a06-114-05-04__72_summer,summer
83,a06-114-05-05__72_holiday,holiday
83,a06-114-06-00__72_season,season
83,a06-114-06-01__72_moves,moves
83,a06-114-06-02__72_into,into
83,a06-114-06-03__72_top,top
83,a06-114-06-04__72_gear,gear
83,a06-114-07-00__72_On,On
83,a06-114-07-01__72_the,the
83,a06-114-07-02__72_eve,eve
83,a06-114-07-03__72_of,of
83,a06-114-07-04__72_August,August
83,a06-114-07-05__72_Bank,Bank
83,a06-114-07-06__72_Holiday,Holiday
83,a06-114-08-00__72_the,the
83,a06-114-08-02__72_spree,spree
83,a06-114-08-03__72_is,is
83,a06-114-08-04__72_at,at
83,a06-114-08-06__72_new,new
83,a06-114-09-01__72_peak,peak
330,g04-104-00-00__73_In,In
330,g04-104-00-01__73_those,those
330,g04-104-00-02__73_early,early
330,g04-104-00-03__73_years,years
330,g04-104-00-06__73_life,life
330,g04-104-00-07__73_was,was
330,g04-104-00-08__73_very,very
330,g04-104-00-09__73_full,full
330,g04-104-01-00__73_both,both
330,g04-104-01-01__73_in,in
330,g04-104-01-02__73_the,the
330,g04-104-01-03__73_parish,parish
330,g04-104-01-04__73_and,and
330,g04-104-01-05__73_in,in
330,g04-104-01-06__73_the,the
330,g04-104-01-07__73_wider,wider
330,g04-104-01-08__73_war,war
330,g04-104-02-00__73_The,The
330,g04-104-02-01__73_Bishop,Bishop
330,g04-104-02-03__73_knowing,knowing
330,g04-104-02-04__73_that,that
330,g04-104-02-06__73_spent,spent
330,g04-104-02-07__73_my,my
330,g04-104-02-09__73_in,in
330,g04-104-03-00__73_Bavaria,Bavaria
330,g04-104-03-02__73_asked,asked
330,g04-104-03-03__73_me,me
330,g04-104-03-04__73_if,if
330,g04-104-03-06__73_would,would
330,g04-104-03-07__73_do,do
330,g04-104-03-09__73_for,for
330,g04-104-03-10__73_two,two
330,g04-104-03-11__73_wards,wards
330,g04-104-04-00__73_at,at
330,g04-104-04-01__73_the,the
330,g04-104-04-02__73_Royal,Royal
330,g04-104-04-03__73_Herbert,Herbert
330,g04-104-04-06__73_full,full
330,g04-104-04-07__73_of,of
330,g04-104-04-08__73_war,war
330,g04-104-05-01__73_was,was
330,g04-104-05-02__73_very,very
330,g04-104-05-03__73_glad,glad
330,g04-104-05-04__73_to,to
330,g04-104-05-05__73_help,help
330,g04-104-05-06__73_in,in
330,g04-104-05-07__73_this,this
330,g04-104-05-08__73_way,way
330,g04-104-05-10__73_and,and
330,g04-104-05-11__73_visited,visited
330,g04-104-05-12__73_them,them
330,g04-104-06-03__73_at,at
330,g04-104-06-04__73_once,once
330,g04-104-06-07__73_contact,contact
330,g04-104-06-08__73_with,with
330,g04-104-07-00__73_the,the
330,g04-104-07-02__73_wounded,wounded
330,g04-104-07-03__73_who,who
330,g04-104-07-04__73_were,were
330,g04-104-07-06__73_to,to
330,g04-104-07-07__73_find,find
330,g04-104-08-00__73_someone,someone
330,g04-104-08-01__73_who,who
330,g04-104-08-02__73_knew,knew
330,g04-104-08-03__73_their,their
330,g04-104-08-04__73_native,native
112,b04-147-00-00__74_AN,AN
112,b04-147-00-02__74_in,in
112,b04-147-00-04__74_is,is
112,b04-147-00-06__74_by,by
112,b04-147-00-07__74_the,the
112,b04-147-01-00__74_Board,Board
112,b04-147-01-02__74_The,The
112,b04-147-01-03__74_board,board
112,b04-147-01-04__74_is,is
112,b04-147-01-05__74_laying,laying
112,b04-147-01-07__74_cable,cable
112,b04-147-01-08__74_along,along
112,b04-147-02-00__74_mile,mile
112,b04-147-02-01__74_route,route
112,b04-147-02-02__74_in,in
112,b04-147-02-03__74_Surrey,Surrey
112,b04-147-02-06__74_warden,warden
112,b04-147-02-09__74_Jack,Jack
112,b04-147-02-10__74_Finlay,Finlay
112,b04-147-03-00__74_has,has
112,b04-147-03-01__74_been,been
112,b04-147-03-03__74_to,to
112,b04-147-03-04__74_smooth,smooth
112,b04-147-03-05__74_out,out
112,b04-147-03-07__74_for,for
112,b04-147-04-01__74_when,when
112,b04-147-04-03__74_are,are
112,b04-147-04-04__74_dug,dug
112,b04-147-04-05__74_outside,outside
112,b04-147-04-06__74_their,their
112,b04-147-05-00__74_front,front
112,b04-147-05-01__74_gates,gates
112,b04-147-05-05__74_By,By
112,b04-147-05-06__74_showing,showing
112,b04-147-05-07__74_concern,concern
112,b04-147-06-00__74_for,for
112,b04-147-06-01__74_the,the
112,b04-147-06-02__74_people,people
112,b04-147-06-03__74_the,the
112,b04-147-06-04__74_board,board
112,b04-147-06-05__74_will,will
112,b04-147-06-06__74_earn,earn
112,b04-147-06-07__74_their,their
112,b04-147-06-08__74_good,good
112,b04-147-06-09__74_will,will
112,b04-147-07-00__74_Happy,Happy
112,b04-147-07-04__74_Finlay,Finlay
342,g06-031k-00-01__5_What,What
342,g06-031k-00-04__5_event,event
342,g06-031k-00-07__5_he,he
342,g06-031k-00-08__5_wrote,wrote
342,g06-031k-00-12__5_tremble,tremble
342,g06-031k-00-14__5_What,What
342,g06-031k-01-04__5_am,am
342,g06-031k-01-07__5_but,but
342,g06-031k-01-09__5_really,really
342,g06-031k-02-00__5_tremble,tremble
342,g06-031k-02-01__5_for,for
342,g06-031k-02-02__5_my,my
342,g06-031k-02-03__5_country,country
342,g06-031k-02-06__5_may,may
342,g06-031k-02-07__5_be,be
342,g06-031k-03-01__5_cannot,cannot
342,g06-031k-03-02__5_but,but
342,g06-031k-03-03__5_fear,fear
342,g06-031k-03-04__5_that,that
342,g06-031k-03-05__5_the,the
342,g06-031k-03-07__5_of,of
342,g06-031k-03-08__5_the,the
342,g06-031k-04-00__5_People,People
342,g06-031k-04-01__5_will,will
342,g06-031k-04-02__5_be,be
342,g06-031k-04-03__5_so,so
342,g06-031k-04-04__5_great,great
342,g06-031k-04-05__5_at,at
342,g06-031k-04-06__5_the,the
342,g06-031k-04-07__5_return,return
342,g06-031k-04-08__5_of,of
342,g06-031k-05-02__5_that,that
342,g06-031k-05-03__5_the,the
342,g06-031k-05-04__5_Commons,Commons
342,g06-031k-05-05__5_House,House
342,g06-031k-05-06__5_upon,upon
342,g06-031k-06-03__5_which,which
342,g06-031k-06-04__5_must,must
342,g06-031k-06-05__5_be,be
342,g06-031k-06-06__5_had,had
342,g06-031k-06-08__5_will,will
342,g06-031k-06-09__5_be,be
342,g06-031k-07-00__5_mass,mass
342,g06-031k-07-01__5_of,of
342,g06-031k-07-05__5_then,then
342,g06-031k-07-06__5_God,God
342,g06-031k-07-07__5_knows,knows
342,g06-031k-07-08__5_what,what
342,g06-031k-08-00__5_may,may
342,g06-031k-08-01__5_happen,happen
0,a01-063u-00-00__12_But,But
0,a01-063u-00-01__12_he,he
0,a01-063u-00-02__12_said,said
0,a01-063u-00-05__12_on,on
0,a01-063u-00-07__12_higher,higher
0,a01-063u-01-00__12_level,level
0,a01-063u-01-01__12_than,than
0,a01-063u-01-02__12_in,in
0,a01-063u-01-03__12_the,the
0,a01-063u-01-04__12_past,past
0,a01-063u-01-06__12_might,might
0,a01-063u-01-07__12_be,be
0,a01-063u-01-08__12_useful,useful
0,a01-063u-02-00__12_The,The
0,a01-063u-02-02__12_will,will
0,a01-063u-02-04__12_discuss,discuss
0,a01-063u-02-05__12_the,the
0,a01-063u-03-00__12_problem,problem
0,a01-063u-03-01__12_with,with
0,a01-063u-03-05__12_the,the
0,a01-063u-03-06__12_West,West
0,a01-063u-03-07__12_German,German
0,a01-063u-04-00__12_Foreign,Foreign
0,a01-063u-04-03__12_who,who
0,a01-063u-04-04__12_is,is
0,a01-063u-04-05__12_due,due
0,a01-063u-04-06__12_in,in
0,a01-063u-05-00__12_next,next
0,a01-063u-05-01__12_week,week
0,a01-063u-05-04__12_big,big
0,a01-063u-05-05__12_slice,slice
0,a01-063u-05-06__12_of,of
0,a01-063u-05-09__12_aid,aid
0,a01-063u-06-00__12_is,is
0,a01-063u-06-01__12_the,the
0,a01-063u-06-02__12_early,early
0,a01-063u-06-03__12_payment,payment
0,a01-063u-06-04__12_of,of
0,a01-063u-07-00__12_debt,debt
0,a01-063u-07-01__12_to,to
0,a01-063u-07-02__12_America,America
0,a01-063u-07-04__12_United,United
0,a01-063u-07-05__12_States,States
0,a01-063u-08-00__12_quickly,quickly
0,a01-063u-08-01__12_point,point
0,a01-063u-08-02__12_out,out
0,a01-063u-08-03__12_that,that
0,a01-063u-08-04__12_this,this
0,a01-063u-08-05__12_is,is
0,a01-063u-08-06__12_money,money
0,a01-063u-08-07__12_due,due
0,a01-063u-09-00__12_to,to
0,a01-063u-09-01__12_America,America
0,a01-063u-09-02__12_anyway,anyway
46,a03-023-00-00__75_This,This
46,a03-023-00-02__75_on,on
46,a03-023-00-03__75_the,the
46,a03-023-00-05__75_of,of
46,a03-023-00-06__75_the,the
46,a03-023-00-07__75_former,former
46,a03-023-01-02__75_that,that
46,a03-023-01-03__75_all,all
46,a03-023-01-04__75_is,is
46,a03-023-01-05__75_not,not
46,a03-023-01-06__75_well,well
46,a03-023-02-00__75_with,with
46,a03-023-02-01__75_the,the
46,a03-023-02-03__75_and,and
46,a03-023-03-00__75_of,of
46,a03-023-03-01__75_the,the
46,a03-023-03-04__75_Most,Most
46,a03-023-03-05__75_of,of
46,a03-023-03-06__75_the,the
46,a03-023-04-01__75_of,of
46,a03-023-04-02__75_Xieng,Xieng
46,a03-023-04-03__75_Khouang,Khouang
46,a03-023-04-04__75_and,and
46,a03-023-04-05__75_the,the
46,a03-023-05-01__75_useful,useful
46,a03-023-05-02__75_Plain,Plain
46,a03-023-05-03__75_of,of
46,a03-023-05-04__75_Jars,Jars
46,a03-023-05-06__75_however,however
46,a03-023-06-00__75_appear,appear
46,a03-023-06-01__75_still,still
46,a03-023-06-02__75_to,to
46,a03-023-06-03__75_be,be
46,a03-023-06-04__75_firmly,firmly
46,a03-023-06-05__75_in,in
46,a03-023-06-06__75_their,their
46,a03-023-06-07__75_hands,hands
46,a03-023-07-00__75_The,The
46,a03-023-07-02__75_has,has
46,a03-023-07-03__75_claimed,claimed
46,a03-023-07-04__75_the,the
46,a03-023-08-01__75_of,of
46,a03-023-08-02__75_Vang,Vang
46,a03-023-08-03__75_Vieng,Vieng
46,a03-023-08-05__75_the,the
46,a03-023-09-01__75_former,former
46,a03-023-09-02__75_base,base
46,a03-023-09-04__75_miles,miles
46,a03-023-10-00__75_north,north
46,a03-023-10-01__75_of,of
46,a03-023-10-04__75_but,but
46,a03-023-10-05__75_this,this
46,a03-023-10-06__75_claim,claim
47,a03-027-00-02__76_who,who
47,a03-027-00-05__76_to,to
47,a03-027-00-06__76_within,within
47,a03-027-01-01__76_few,few
47,a03-027-01-02__76_miles,miles
47,a03-027-01-03__76_of,of
47,a03-027-01-04__76_Vang,Vang
47,a03-027-01-05__76_Vieng,Vieng
47,a03-027-01-06__76_was,was
47,a03-027-01-07__76_told,told
47,a03-027-01-08__76_by,by
47,a03-027-01-10__76_that,that
47,a03-027-02-00__76_this,this
47,a03-027-02-01__76_village,village
47,a03-027-02-02__76_was,was
47,a03-027-02-03__76_still,still
47,a03-027-02-04__76_held,held
47,a03-027-02-05__76_by,by
47,a03-027-02-06__76_the,the
47,a03-027-03-00__76_With,With
47,a03-027-03-01__76_the,the
47,a03-027-03-02__76_Prime,Prime
47,a03-027-03-04__76_sunning,sunning
47,a03-027-03-05__76_himself,himself
47,a03-027-03-06__76_in,in
47,a03-027-03-07__76_Jamaica,Jamaica
47,a03-027-04-00__76_and,and
47,a03-027-04-02__76_his,his
47,a03-027-04-03__76_Cabinet,Cabinet
47,a03-027-04-04__76_out,out
47,a03-027-04-05__76_in,in
47,a03-027-04-06__76_the,the
47,a03-027-04-07__76_grass,grass
47,a03-027-04-08__76_roots,roots
47,a03-027-04-09__76_making,making
47,a03-027-05-02__76_in,in
47,a03-027-05-05__76_in,in
47,a03-027-05-07__76_days,days
47,a03-027-05-09__76_the,the
47,a03-027-05-10__76_Liberal,Liberal
47,a03-027-06-00__76_Party,Party
47,a03-027-06-01__76_are,are
47,a03-027-06-02__76_holding,holding
47,a03-027-06-06__76_here,here
47,a03-027-06-07__76_with,with
47,a03-027-07-00__76_some,some
47,a03-027-07-04__76_the,the
47,a03-027-07-05__76_biggest,biggest
47,a03-027-07-07__76_since,since
47,a03-027-08-00__76_when,when
47,a03-027-08-02__76_Lester,Lester
47,a03-027-08-03__76_Pearson,Pearson
47,a03-027-08-04__76_was,was
47,a03-027-08-05__76_chosen,chosen
47,a03-027-08-06__76_as,as
47,a03-027-08-07__76_party,party
47,a03-027-09-00__76_leader,leader
245,e07-007-00-00__77_The,The
245,e07-007-00-02__77_control,control
245,e07-007-00-03__77_of,of
245,e07-007-00-04__77_pests,pests
245,e07-007-00-05__77_in,in
245,e07-007-00-06__77_the,the
245,e07-007-00-07__77_garden,garden
245,e07-007-01-00__77_is,is
245,e07-007-01-01__77_not,not
245,e07-007-01-02__77_new,new
245,e07-007-01-03__77_to,to
245,e07-007-01-04__77_the,the
245,e07-007-02-00__77_birds,birds
245,e07-007-02-01__77_figure,figure
245,e07-007-02-02__77_in,in
245,e07-007-02-03__77_press,press
245,e07-007-02-06__77_their,their
245,e07-007-03-00__77_sale,sale
245,e07-007-03-01__77_being,being
245,e07-007-03-02__77_by,by
245,e07-007-03-03__77_the,the
245,e07-007-03-04__77_gallon,gallon
245,e07-007-03-06__77_Praying,Praying
245,e07-007-03-07__77_mantis,mantis
245,e07-007-03-09__77_Mantis,Mantis
245,e07-007-04-03__77_both,both
245,e07-007-04-04__77_native,native
245,e07-007-04-05__77_and,and
245,e07-007-05-00__77_are,are
245,e07-007-05-01__77_used,used
245,e07-007-05-02__77_by,by
245,e07-007-05-04__77_in,in
245,e07-007-05-05__77_all,all
245,e07-007-05-06__77_parts,parts
245,e07-007-05-07__77_of,of
245,e07-007-05-08__77_the,the
245,e07-007-05-09__77_United,United
245,e07-007-06-00__77_States,States
245,e07-007-06-03__77_offer,offer
245,e07-007-06-04__77_eggs,eggs
245,e07-007-06-05__77_of,of
245,e07-007-07-00__77_Chinese,Chinese
245,e07-007-07-01__77_or,or
245,e07-007-07-02__77_native,native
245,e07-007-07-03__77_forms,forms
245,e07-007-07-04__77_of,of
245,e07-007-07-05__77_mantis,mantis
26,a02-093-00-00__58_JOHN,JOHN
26,a02-093-00-01__58_DICKIE,DICKIE
26,a02-093-00-02__58_writes,writes
26,a02-093-00-06__58_gave,gave
26,a02-093-00-07__58_top,top
26,a02-093-01-01__58_to,to
26,a02-093-01-02__58_the,the
26,a02-093-01-03__58_clash,clash
26,a02-093-01-04__58_over,over
26,a02-093-01-07__58_on,on
26,a02-093-01-08__58_his,his
26,a02-093-02-00__58_return,return
26,a02-093-02-01__58_from,from
26,a02-093-02-05__58_He,He
26,a02-093-03-00__58_Iain,Iain
26,a02-093-03-01__58_Macleod,Macleod
26,a02-093-03-06__58_and,and
26,a02-093-03-08__58_Duncan,Duncan
26,a02-093-03-09__58_Sandys,Sandys
26,a02-093-04-03__58_for,for
26,a02-093-04-04__58_an,an
26,a02-093-04-06__58_talks,talks
26,a02-093-05-00__58_at,at
26,a02-093-05-02__58_House,House
26,a02-093-05-06__58_is,is
26,a02-093-05-08__58_today,today
26,a02-093-06-00__58_to,to
26,a02-093-06-01__58_hold,hold
26,a02-093-06-02__58_the,the
26,a02-093-06-03__58_door,door
26,a02-093-06-04__58_open,open
26,a02-093-06-05__58_for,for
26,a02-093-06-07__58_to,to
26,a02-093-06-08__58_the,the
26,a02-093-07-00__58_new,new
26,a02-093-07-03__58_law,law
26,a02-093-07-04__58_and,and
26,a02-093-07-05__58_order,order
26,a02-093-07-06__58_is,is
26,a02-093-08-00__58_in,in
62,a04-066-00-00__78_Mr,Mr
62,a04-066-00-02__78_added,added
62,a04-066-00-03__78_that,that
62,a04-066-00-05__78_with,with
62,a04-066-00-06__78_the,the
62,a04-066-01-01__78_was,was
62,a04-066-01-02__78_not,not
62,a04-066-01-05__78_though,though
62,a04-066-02-00__78_he,he
62,a04-066-02-02__78_their,their
62,a04-066-02-03__78_views,views
62,a04-066-02-05__78_He,He
62,a04-066-02-06__78_saw,saw
62,a04-066-02-07__78_by,by
62,a04-066-02-08__78_reports,reports
62,a04-066-03-00__78_that,that
62,a04-066-03-02__78_those,those
62,a04-066-03-03__78_who,who
62,a04-066-03-05__78_these,these
62,a04-066-03-06__78_things,things
62,a04-066-03-08__78_were,were
62,a04-066-04-01__78_the,the
62,a04-066-04-03__78_of,of
62,a04-066-04-05__78_nuclear,nuclear
62,a04-066-05-01__78_to,to
62,a04-066-05-02__78_shift,shift
62,a04-066-05-03__78_the,the
62,a04-066-05-05__78_of,of
62,a04-066-06-00__78_their,their
62,a04-066-06-02__78_away,away
62,a04-066-06-03__78_from,from
62,a04-066-07-00__78_to,to
62,a04-066-07-01__78_the,the
62,a04-066-07-04__78_on,on
62,a04-066-07-05__78_to,to
62,a04-066-08-00__78_to,to
62,a04-066-08-01__78_the,the
62,a04-066-08-02__78_Polaris,Polaris
62,a04-066-08-03__78_base,base
149,c02-089-00-00__79_With,With
149,c02-089-00-02__79_large,large
149,c02-089-00-03__79_blond,blond
149,c02-089-00-04__79_youth,youth
149,c02-089-00-05__79_of,of
149,c02-089-00-06__79_quite,quite
149,c02-089-01-02__79_called,called
149,c02-089-01-03__79_Troy,Troy
149,c02-089-02-00__79_Donahue,Donahue
149,c02-089-02-02__79_and,and
149,c02-089-02-04__79_Colbert,Colbert
149,c02-089-02-06__79_still,still
149,c02-089-03-01__79_amid,amid
149,c02-089-03-02__79_the,the
149,c02-089-03-05__79_and,and
149,c02-089-03-06__79_Karl,Karl
149,c02-089-04-00__79_Malden,Malden
149,c02-089-04-01__79_not,not
149,c02-089-04-02__79_knowing,knowing
149,c02-089-04-03__79_how,how
149,c02-089-04-04__79_to,to
149,c02-089-04-05__79_take,take
149,c02-089-04-06__79_it,it
149,c02-089-05-00__79_all,all
149,c02-089-05-01__79_rolling,rolling
149,c02-089-05-03__79_like,like
149,c02-089-05-05__79_villain,villain
149,c02-089-06-00__79_from,from
149,c02-089-06-01__79_East,East
149,c02-089-06-02__79_Lynne,Lynne
339,g06-042h-00-00__14_Nor,Nor
339,g06-042h-00-01__14_is,is
339,g06-042h-00-02__14_this,this
339,g06-042h-00-03__14_to,to
339,g06-042h-00-04__14_be,be
339,g06-042h-00-06__14_at,at
339,g06-042h-00-08__14_for,for
339,g06-042h-00-09__14_even,even
339,g06-042h-00-10__14_today,today
339,g06-042h-00-12__14_in,in
339,g06-042h-01-00__14_the,the
339,g06-042h-01-03__14_no,no
339,g06-042h-01-04__14_cure,cure
339,g06-042h-01-05__14_has,has
339,g06-042h-01-06__14_been,been
339,g06-042h-01-07__14_found,found
339,g06-042h-01-08__14_for,for
339,g06-042h-01-09__14_the,the
339,g06-042h-02-03__14_As,As
339,g06-042h-02-04__14_early,early
339,g06-042h-02-05__14_as,as
339,g06-042h-02-08__14_when,when
339,g06-042h-03-02__14_himself,himself
339,g06-042h-03-03__14_to,to
339,g06-042h-03-04__14_be,be
339,g06-042h-03-05__14_on,on
339,g06-042h-03-06__14_the,the
339,g06-042h-04-00__14_point,point
339,g06-042h-04-01__14_of,of
339,g06-042h-04-02__14_death,death
339,g06-042h-04-04__14_the,the
339,g06-042h-04-05__14_new,new
339,g06-042h-04-06__14_German,German
339,g06-042h-05-00__14_method,method
339,g06-042h-05-01__14_known,known
339,g06-042h-05-02__14_as,as
339,g06-042h-05-04__14_had,had
339,g06-042h-05-05__14_been,been
339,g06-042h-06-00__14_brought,brought
339,g06-042h-06-01__14_to,to
339,g06-042h-06-02__14_his,his
339,g06-042h-06-03__14_notice,notice
647,r02-078-00-00__80_He,He
647,r02-078-00-01__80_climbed,climbed
647,r02-078-00-02__80_the,the
647,r02-078-00-03__80_stairs,stairs
647,r02-078-00-05__80_eager,eager
647,r02-078-00-06__80_to,to
647,r02-078-00-07__80_unload,unload
647,r02-078-00-08__80_the,the
647,r02-078-01-01__80_upon,upon
647,r02-078-01-02__80_the,the
647,r02-078-01-04__80_and,and
647,r02-078-01-05__80_then,then
647,r02-078-02-00__80_to,to
647,r02-078-02-01__80_emerge,emerge
647,r02-078-02-03__80_his,his
647,r02-078-02-04__80_shame,shame
647,r02-078-02-05__80_unseen,unseen
647,r02-078-02-07__80_but,but
647,r02-078-02-08__80_burning,burning
647,r02-078-03-00__80_into,into
647,r02-078-03-01__80_the,the
647,r02-078-03-02__80_night,night
647,r02-078-03-04__80_He,He
647,r02-078-03-05__80_reached,reached
647,r02-078-03-06__80_the,the
647,r02-078-03-07__80_barrier,barrier
647,r02-078-03-08__80_and,and
647,r02-078-04-00__80_fumbled,fumbled
647,r02-078-04-01__80_for,for
647,r02-078-04-02__80_his,his
647,r02-078-04-04__80_before,before
647,r02-078-04-06__80_the,the
647,r02-078-05-01__80_at,at
647,r02-078-05-02__80_the,the
647,r02-078-05-04__80_with,with
647,r02-078-05-05__80_the,the
647,r02-078-05-06__80_firm,firm
647,r02-078-06-01__80_of,of
647,r02-078-06-02__80_playing,playing
647,r02-078-06-03__80_the,the
647,r02-078-06-04__80_dutiful,dutiful
647,r02-078-06-05__80_citizen,citizen
647,r02-078-07-01__80_lost,lost
16,a01-091-00-00__81_The,The
16,a01-091-00-01__81_result,result
16,a01-091-00-02__81_of,of
16,a01-091-00-03__81_the,the
16,a01-091-00-04__81_vote,vote
16,a01-091-00-05__81_was,was
16,a01-091-00-06__81_not,not
16,a01-091-00-07__81_in,in
16,a01-091-01-00__81_doubt,doubt
16,a01-091-01-02__81_For,For
16,a01-091-01-03__81_the,the
16,a01-091-01-04__81_Tories,Tories
16,a01-091-01-05__81_were,were
16,a01-091-01-06__81_massed,massed
16,a01-091-02-00__81_in,in
16,a01-091-02-01__81_answer,answer
16,a01-091-02-02__81_to,to
16,a01-091-02-03__81_their,their
16,a01-091-02-04__81_whips,whips
16,a01-091-02-05__81_to,to
16,a01-091-02-06__81_defeat,defeat
16,a01-091-03-00__81_censure,censure
16,a01-091-03-01__81_motion,motion
16,a01-091-03-02__81_on,on
16,a01-091-03-03__81_the,the
16,a01-091-03-05__81_for,for
16,a01-091-04-02__81_the,the
16,a01-091-04-03__81_Health,Health
16,a01-091-04-04__81_Service,Service
16,a01-091-04-06__81_and,and
16,a01-091-05-00__81_placing,placing
16,a01-091-05-01__81_heavy,heavy
16,a01-091-05-02__81_burdens,burdens
16,a01-091-05-03__81_on,on
16,a01-091-05-04__81_those,those
16,a01-091-05-05__81_least,least
16,a01-091-06-00__81_able,able
16,a01-091-06-01__81_to,to
16,a01-091-06-02__81_bear,bear
16,a01-091-06-03__81_them,them
16,a01-091-06-06__81_Brown,Brown
16,a01-091-07-01__81_that,that
16,a01-091-07-02__81_the,the
16,a01-091-07-03__81_policy,policy
16,a01-091-07-04__81_under,under
16,a01-091-07-05__81_censure,censure
16,a01-091-08-00__81_was,was
16,a01-091-08-03__81_It,It
16,a01-091-08-04__81_had,had
16,a01-091-08-06__81_many,many
16,a01-091-09-00__81_people,people
16,a01-091-09-01__81_far,far
16,a01-091-09-02__81_beyond,beyond
16,a01-091-09-03__81_the,the
16,a01-091-09-04__81_ranks,ranks
16,a01-091-09-05__81_of,of
16,a01-091-09-06__81_Labour,Labour
215,e01-102-00-01__82_that,that
215,e01-102-00-02__82_texture,texture
215,e01-102-00-03__82_plays,plays
215,e01-102-00-04__82_an,an
215,e01-102-00-06__82_part,part
215,e01-102-00-07__82_in,in
215,e01-102-01-00__82_the,the
215,e01-102-01-01__82_beauty,beauty
215,e01-102-01-02__82_of,of
215,e01-102-01-03__82_crochet,crochet
215,e01-102-01-05__82_The,The
215,e01-102-01-06__82_finer,finer
215,e01-102-01-08__82_threads,threads
215,e01-102-02-00__82_are,are
